"district","year","week","tpr_district","tpr_status"
"Mbale District",2022,34,50.0142857142857,"4. 40-55%"
"Mbale District",2022,35,50.6658333333333,"4. 40-55%"
"Mbale District",2022,4,50.3509090909091,"4. 40-55%"
"Mbale District",2022,40,47.1066666666667,"4. 40-55%"
"Mbale District",2022,41,46.9066666666667,"4. 40-55%"
"Mbale District",2022,42,46.283,"4. 40-55%"
"Mbale District",2022,44,46.4622222222222,"4. 40-55%"
"Mbale District",2022,45,50.9766666666667,"4. 40-55%"
"Mbale District",2022,47,45.0033333333333,"4. 40-55%"
"Mbale District",2022,48,48.0971428571429,"4. 40-55%"
"Mbale District",2022,49,49.036875,"4. 40-55%"
"Mbale District",2022,51,52.1490909090909,"4. 40-55%"
"Mbale District",2022,7,55.3833333333333,"5. 55-70%"
"Mbale District",2022,8,54.4428571428571,"4. 40-55%"
"Mbale District",2022,9,40.982,"4. 40-55%"
"Arua City",2022,33,46.7133333333333,"4. 40-55%"
"Arua City",2022,42,36.1214285714286,"3. 25-40%"
"Arua City",2022,44,32.79,"3. 25-40%"
"Sembabule District",2022,4,46.245,"4. 40-55%"
"Bugiri District",2022,14,40.365,"4. 40-55%"
"Bugiri District",2022,17,55.495,"5. 55-70%"
"Bundibugyo District",2022,17,66.23,"5. 55-70%"
"Bundibugyo District",2022,18,62.3071428571428,"5. 55-70%"
"Bundibugyo District",2022,26,75.916,"6. >70%"
"Bundibugyo District",2022,33,64.4122222222222,"5. 55-70%"
"Bundibugyo District",2022,43,69.668,"5. 55-70%"
"Bundibugyo District",2022,49,73.37,"6. >70%"
"Bundibugyo District",2022,5,58.9225,"5. 55-70%"
"Bundibugyo District",2022,52,79.0642857142857,"6. >70%"
"Otuke District",2022,11,61.0933333333333,"5. 55-70%"
"Otuke District",2022,12,64.858,"5. 55-70%"
"Otuke District",2022,13,53.64,"4. 40-55%"
"Otuke District",2022,14,59.1983333333333,"5. 55-70%"
"Otuke District",2022,15,59.2275,"5. 55-70%"
"Otuke District",2022,16,78.5933333333333,"6. >70%"
"Otuke District",2022,17,72.018,"6. >70%"
"Otuke District",2022,18,71.2533333333333,"6. >70%"
"Otuke District",2022,19,77.4157142857143,"6. >70%"
"Otuke District",2022,2,63.365,"5. 55-70%"
"Otuke District",2022,20,79.646,"6. >70%"
"Otuke District",2022,21,87.975,"6. >70%"
"Otuke District",2022,22,82.0316666666667,"6. >70%"
"Otuke District",2022,23,76.6233333333333,"6. >70%"
"Otuke District",2022,24,80.6666666666667,"6. >70%"
"Otuke District",2022,25,81.75,"6. >70%"
"Otuke District",2022,26,79.176,"6. >70%"
"Otuke District",2022,27,80.7728571428571,"6. >70%"
"Otuke District",2022,28,78.0966666666667,"6. >70%"
"Otuke District",2022,29,74.808,"6. >70%"
"Otuke District",2022,3,65.155,"5. 55-70%"
"Otuke District",2022,30,69.1366666666667,"5. 55-70%"
"Otuke District",2022,31,63.9366666666667,"5. 55-70%"
"Otuke District",2022,32,61.914,"5. 55-70%"
"Otuke District",2022,33,73.285,"6. >70%"
"Otuke District",2022,34,72.962,"6. >70%"
"Otuke District",2022,35,74.238,"6. >70%"
"Otuke District",2022,36,69.6466666666667,"5. 55-70%"
"Otuke District",2022,37,70.6325,"6. >70%"
"Otuke District",2022,38,69.73125,"5. 55-70%"
"Otuke District",2022,39,70.1316666666667,"6. >70%"
"Otuke District",2022,40,71.6125,"6. >70%"
"Otuke District",2022,41,65.7533333333333,"5. 55-70%"
"Otuke District",2022,43,73.062,"6. >70%"
"Otuke District",2022,44,71.2825,"6. >70%"
"Otuke District",2022,45,73.49125,"6. >70%"
"Otuke District",2022,46,69.54,"5. 55-70%"
"Otuke District",2022,47,66.26,"5. 55-70%"
"Otuke District",2022,48,69.325,"5. 55-70%"
"Otuke District",2022,49,67.3766666666667,"5. 55-70%"
"Otuke District",2022,5,57.618,"5. 55-70%"
"Otuke District",2022,50,71.655,"6. >70%"
"Otuke District",2022,51,70.495,"6. >70%"
"Otuke District",2022,52,65.52,"5. 55-70%"
"Otuke District",2022,6,60.09,"5. 55-70%"
"Otuke District",2022,7,56.0725,"5. 55-70%"
"Otuke District",2022,9,60.975,"5. 55-70%"
"Kyotera District",2022,11,53.7927777777778,"4. 40-55%"
"Kyotera District",2022,19,58.6226666666667,"5. 55-70%"
"Kyotera District",2022,25,53.1426086956522,"4. 40-55%"
"Kyotera District",2022,28,50.926,"4. 40-55%"
"Kyotera District",2022,33,49.31,"4. 40-55%"
"Kyotera District",2022,39,47.432,"4. 40-55%"
"Kyotera District",2022,42,50.3877777777778,"4. 40-55%"
"Kyotera District",2022,48,51.5470588235294,"4. 40-55%"
"Kyotera District",2022,50,56.6330769230769,"5. 55-70%"
"Serere District",2022,46,55.35,"5. 55-70%"
"Amuria District",2022,27,53.184,"4. 40-55%"
"Amuria District",2022,45,52.0977777777778,"4. 40-55%"
"Amuria District",2022,47,51.83875,"4. 40-55%"
"Agago District",2022,16,49.3966666666667,"4. 40-55%"
"Agago District",2022,40,73.8883333333333,"6. >70%"
"Agago District",2022,51,54.988,"4. 40-55%"
"Amuria District",2022,12,37.9322222222222,"3. 25-40%"
"Kyegegwa District",2022,10,32.3433333333333,"3. 25-40%"
"Kyegegwa District",2022,26,35.23,"3. 25-40%"
"Kyegegwa District",2022,33,49.666,"4. 40-55%"
"Kyegegwa District",2022,37,49.5266666666667,"4. 40-55%"
"Kyegegwa District",2022,39,48.625,"4. 40-55%"
"Kyegegwa District",2022,41,48.3925,"4. 40-55%"
"Kyegegwa District",2022,44,65.774,"5. 55-70%"
"Kyegegwa District",2022,45,61.0914285714286,"5. 55-70%"
"Kyegegwa District",2022,8,36.1866666666667,"3. 25-40%"
"Otuke District",2022,10,54.0325,"4. 40-55%"
"Bulambuli District",2022,36,48.22,"4. 40-55%"
"Bulambuli District",2022,15,12.27,"2. 10-25%"
"Bulambuli District",2022,16,19.29,"2. 10-25%"
"Bulambuli District",2022,17,21.385,"2. 10-25%"
"Bulambuli District",2022,23,36.3166666666667,"3. 25-40%"
"Bulambuli District",2022,24,21.94,"2. 10-25%"
"Bulambuli District",2022,25,29.2966666666667,"3. 25-40%"
"Bulambuli District",2022,26,22.1633333333333,"2. 10-25%"
"Bulambuli District",2022,27,35.58,"3. 25-40%"
"Bulambuli District",2022,28,33.9925,"3. 25-40%"
"Bulambuli District",2022,29,45.015,"4. 40-55%"
"Bulambuli District",2022,3,25.94,"3. 25-40%"
"Bulambuli District",2022,30,28.81,"3. 25-40%"
"Bulambuli District",2022,31,32.92,"3. 25-40%"
"Bulambuli District",2022,32,28.995,"3. 25-40%"
"Bulambuli District",2022,33,26.705,"3. 25-40%"
"Bulambuli District",2022,34,35.095,"3. 25-40%"
"Bulambuli District",2022,4,22.5833333333333,"2. 10-25%"
"Bulambuli District",2022,40,26.795,"3. 25-40%"
"Bulambuli District",2022,42,37.445,"3. 25-40%"
"Bulambuli District",2022,44,27.64,"3. 25-40%"
"Bulambuli District",2022,48,43.53,"4. 40-55%"
"Bulambuli District",2022,6,45.83,"4. 40-55%"
"Bulambuli District",2022,7,20,"2. 10-25%"
"Bulambuli District",2022,8,12.95,"2. 10-25%"
"Budaka District",2022,12,61.405,"5. 55-70%"
"Agago District",2022,12,39.0333333333333,"3. 25-40%"
"Agago District",2022,13,34.985,"3. 25-40%"
"Agago District",2022,24,55.6425,"5. 55-70%"
"Agago District",2022,25,59.176,"5. 55-70%"
"Agago District",2022,45,55.598,"5. 55-70%"
"Agago District",2022,46,49.476,"4. 40-55%"
"Agago District",2022,47,57.6116666666667,"5. 55-70%"
"Agago District",2022,48,55.05,"5. 55-70%"
"Buvuma District",2022,34,41.298,"4. 40-55%"
"Buvuma District",2022,48,50.1433333333333,"4. 40-55%"
"Buvuma District",2022,49,28.6566666666667,"3. 25-40%"
"Apac District",2022,50,72.69,"6. >70%"
"Rukungiri District",2022,16,24.776,"2. 10-25%"
"Rukungiri District",2022,2,35.5066666666667,"3. 25-40%"
"Rukungiri District",2022,25,18.7425,"2. 10-25%"
"Rukungiri District",2022,41,20.6333333333333,"2. 10-25%"
"Rukungiri District",2022,6,23.926,"2. 10-25%"
"Sembabule District",2022,52,54.82,"4. 40-55%"
"Sembabule District",2022,7,64.368,"5. 55-70%"
"Ngora District",2022,12,44.805,"4. 40-55%"
"Ngora District",2022,25,53.8275,"4. 40-55%"
"Ngora District",2022,28,59.9333333333333,"5. 55-70%"
"Ngora District",2022,34,62.084,"5. 55-70%"
"Ngora District",2022,36,53.7866666666667,"4. 40-55%"
"Ngora District",2022,37,51.64,"4. 40-55%"
"Ngora District",2022,44,62.71,"5. 55-70%"
"Ngora District",2022,47,53.6875,"4. 40-55%"
"Ngora District",2022,8,58.085,"5. 55-70%"
"Sironko District",2022,1,47.276,"4. 40-55%"
"Sironko District",2022,10,33.6975,"3. 25-40%"
"Sironko District",2022,12,43.72,"4. 40-55%"
"Sironko District",2022,13,45.2575,"4. 40-55%"
"Sironko District",2022,14,33.7966666666667,"3. 25-40%"
"Sironko District",2022,15,33.144,"3. 25-40%"
"Sironko District",2022,16,45.052,"4. 40-55%"
"Sironko District",2022,18,41.46,"4. 40-55%"
"Sironko District",2022,19,36.084,"3. 25-40%"
"Sironko District",2022,2,50.174,"4. 40-55%"
"Sironko District",2022,21,42.14,"4. 40-55%"
"Sironko District",2022,24,48.495,"4. 40-55%"
"Sironko District",2022,25,48.4475,"4. 40-55%"
"Sironko District",2022,26,35.3066666666667,"3. 25-40%"
"Sironko District",2022,28,51.2025,"4. 40-55%"
"Sironko District",2022,29,44.5,"4. 40-55%"
"Sironko District",2022,3,35.8833333333333,"3. 25-40%"
"Sironko District",2022,30,58.068,"5. 55-70%"
"Sironko District",2022,31,49.0875,"4. 40-55%"
"Sironko District",2022,32,45.76,"4. 40-55%"
"Sironko District",2022,33,46.9325,"4. 40-55%"
"Sironko District",2022,34,40.9375,"4. 40-55%"
"Sironko District",2022,35,35.175,"3. 25-40%"
"Sironko District",2022,36,35.766,"3. 25-40%"
"Sironko District",2022,38,23.6825,"2. 10-25%"
"Sironko District",2022,40,36.735,"3. 25-40%"
"Sironko District",2022,42,40.7633333333333,"4. 40-55%"
"Sironko District",2022,44,45.525,"4. 40-55%"
"Sironko District",2022,45,50.872,"4. 40-55%"
"Sironko District",2022,47,32.1525,"3. 25-40%"
"Sironko District",2022,48,35.39,"3. 25-40%"
"Sironko District",2022,49,33.7566666666667,"3. 25-40%"
"Sironko District",2022,5,43.908,"4. 40-55%"
"Sironko District",2022,50,37.195,"3. 25-40%"
"Sironko District",2022,51,38.7866666666667,"3. 25-40%"
"Sironko District",2022,52,42.64,"4. 40-55%"
"Sironko District",2022,6,38.086,"3. 25-40%"
"Sironko District",2022,7,34.68,"3. 25-40%"
"Sironko District",2022,8,37.196,"3. 25-40%"
"Buikwe District",2022,1,31.825,"3. 25-40%"
"Buikwe District",2022,19,53.608,"4. 40-55%"
"Buikwe District",2022,2,36.3236363636364,"3. 25-40%"
"Buikwe District",2022,32,35.2957142857143,"3. 25-40%"
"Buikwe District",2022,34,39.7872727272727,"3. 25-40%"
"Buikwe District",2022,49,35.6845454545455,"3. 25-40%"
"Buikwe District",2022,51,48.9875,"4. 40-55%"
"Buyende District",2022,1,34.5166666666667,"3. 25-40%"
"Buyende District",2022,10,28.898,"3. 25-40%"
"Buyende District",2022,17,47.6366666666667,"4. 40-55%"
"Buyende District",2022,3,29.85,"3. 25-40%"
"Buyende District",2022,30,62.12,"5. 55-70%"
"Buyende District",2022,32,52.39,"4. 40-55%"
"Buyende District",2022,35,57.2375,"5. 55-70%"
"Buyende District",2022,4,44.1133333333333,"4. 40-55%"
"Buyende District",2022,40,52.578,"4. 40-55%"
"Buyende District",2022,41,55.4566666666667,"5. 55-70%"
"Buyende District",2022,42,53.3733333333333,"4. 40-55%"
"Buyende District",2022,43,55.82,"5. 55-70%"
"Buyende District",2022,45,58.1975,"5. 55-70%"
"Buyende District",2022,49,61.896,"5. 55-70%"
"Buyende District",2022,5,52.7633333333333,"4. 40-55%"
"Buyende District",2022,50,70.3175,"6. >70%"
"Buyende District",2022,9,32.0525,"3. 25-40%"
"Kyotera District",2022,1,52.4,"4. 40-55%"
"Kyotera District",2022,10,48.4505882352941,"4. 40-55%"
"Kyotera District",2022,3,55.6638888888889,"5. 55-70%"
"Kyotera District",2022,30,45.99,"4. 40-55%"
"Kyotera District",2022,35,60.039375,"5. 55-70%"
"Kyotera District",2022,36,46.008125,"4. 40-55%"
"Kyotera District",2022,38,41.9584615384615,"4. 40-55%"
"Kyotera District",2022,5,57.7870588235294,"5. 55-70%"
"Kyotera District",2022,51,53.827,"4. 40-55%"
"Kyotera District",2022,6,57.5078947368421,"5. 55-70%"
"Kyotera District",2022,7,59.185,"5. 55-70%"
"Kyotera District",2022,9,55.2054545454545,"5. 55-70%"
"Kalaki District",2022,49,63.45,"5. 55-70%"
"Kalaki District",2022,50,56.3033333333333,"5. 55-70%"
"Kalaki District",2022,51,72.1333333333333,"6. >70%"
"Bulambuli District",2022,14,21.37,"2. 10-25%"
"Bulambuli District",2022,19,34.545,"3. 25-40%"
"Bulambuli District",2022,38,25.4,"3. 25-40%"
"Bulambuli District",2022,41,19.575,"2. 10-25%"
"Bulambuli District",2022,49,15.945,"2. 10-25%"
"Bulambuli District",2022,5,15.15,"2. 10-25%"
"Hoima District",2022,1,26.704,"3. 25-40%"
"Hoima District",2022,10,25.946,"3. 25-40%"
"Hoima District",2022,11,43.1633333333333,"4. 40-55%"
"Hoima District",2022,12,43.4471428571429,"4. 40-55%"
"Hoima District",2022,26,44.7425,"4. 40-55%"
"Hoima District",2022,28,51.254,"4. 40-55%"
"Hoima District",2022,29,55.0016666666667,"5. 55-70%"
"Hoima District",2022,30,54,"4. 40-55%"
"Hoima District",2022,31,48.9228571428571,"4. 40-55%"
"Hoima District",2022,32,46.84,"4. 40-55%"
"Hoima District",2022,34,43.495,"4. 40-55%"
"Hoima District",2022,35,41.3716666666667,"4. 40-55%"
"Hoima District",2022,36,39.395,"3. 25-40%"
"Hoima District",2022,37,40.5871428571429,"4. 40-55%"
"Hoima District",2022,38,43.6383333333333,"4. 40-55%"
"Hoima District",2022,39,40.84,"4. 40-55%"
"Hoima District",2022,40,38.4933333333333,"3. 25-40%"
"Hoima District",2022,42,45.9433333333333,"4. 40-55%"
"Hoima District",2022,43,43.434,"4. 40-55%"
"Hoima District",2022,44,46.2957142857143,"4. 40-55%"
"Hoima District",2022,45,52.7933333333333,"4. 40-55%"
"Hoima District",2022,46,53.0425,"4. 40-55%"
"Hoima District",2022,47,40.4825,"4. 40-55%"
"Hoima District",2022,48,42.1133333333333,"4. 40-55%"
"Hoima District",2022,49,41.76,"4. 40-55%"
"Hoima District",2022,50,32.718,"3. 25-40%"
"Hoima District",2022,52,31.7266666666667,"3. 25-40%"
"Hoima District",2022,6,28.918,"3. 25-40%"
"Hoima District",2022,8,26.8383333333333,"3. 25-40%"
"Hoima District",2022,9,31.1733333333333,"3. 25-40%"
"Bukomansimbi District",2022,16,49.662,"4. 40-55%"
"Bukomansimbi District",2022,17,48.515,"4. 40-55%"
"Bukomansimbi District",2022,23,45.2433333333333,"4. 40-55%"
"Bukomansimbi District",2022,24,57.2733333333333,"5. 55-70%"
"Bukomansimbi District",2022,25,55.91,"5. 55-70%"
"Bukomansimbi District",2022,27,72.558,"6. >70%"
"Bukomansimbi District",2022,29,69.188,"5. 55-70%"
"Bukomansimbi District",2022,30,51.5,"4. 40-55%"
"Bukomansimbi District",2022,33,56.7457142857143,"5. 55-70%"
"Bukomansimbi District",2022,38,67.704,"5. 55-70%"
"Bukomansimbi District",2022,7,52.49,"4. 40-55%"
"Bukomansimbi District",2022,8,31.256,"3. 25-40%"
"Bukomansimbi District",2022,9,45.2725,"4. 40-55%"
"Kiruhura District",2022,37,37.7233333333333,"3. 25-40%"
"Kiruhura District",2022,38,28.778,"3. 25-40%"
"Kiruhura District",2022,40,29.34,"3. 25-40%"
"Kiruhura District",2022,44,50.0033333333333,"4. 40-55%"
"Kiruhura District",2022,46,44.6075,"4. 40-55%"
"Arua City",2022,11,34.185,"3. 25-40%"
"Arua City",2022,12,38.025,"3. 25-40%"
"Arua City",2022,14,41.655,"4. 40-55%"
"Arua City",2022,15,57.34,"5. 55-70%"
"Arua City",2022,4,40.925,"4. 40-55%"
"Arua City",2022,6,33.7425,"3. 25-40%"
"Arua City",2022,7,43.8583333333333,"4. 40-55%"
"Rakai District",2022,2,55.3111111111111,"5. 55-70%"
"Rakai District",2022,27,59.2081818181818,"5. 55-70%"
"Rakai District",2022,31,50.1758333333333,"4. 40-55%"
"Rakai District",2022,34,50.62,"4. 40-55%"
"Rakai District",2022,35,55.28,"5. 55-70%"
"Rakai District",2022,36,46.9215384615385,"4. 40-55%"
"Rakai District",2022,38,51.238,"4. 40-55%"
"Rakai District",2022,40,48.23,"4. 40-55%"
"Rakai District",2022,43,52.7108333333333,"4. 40-55%"
"Rakai District",2022,44,52.0107692307692,"4. 40-55%"
"Rakai District",2022,45,55.0190909090909,"5. 55-70%"
"Rakai District",2022,46,57.767,"5. 55-70%"
"Kikuube District",2022,1,54.85,"4. 40-55%"
"Kikuube District",2022,14,48.8242857142857,"4. 40-55%"
"Kikuube District",2022,15,51.1,"4. 40-55%"
"Kikuube District",2022,19,59.53,"5. 55-70%"
"Kikuube District",2022,2,55.625,"5. 55-70%"
"Kikuube District",2022,20,70.0128571428571,"6. >70%"
"Kikuube District",2022,27,67.62,"5. 55-70%"
"Kikuube District",2022,28,58.5311111111111,"5. 55-70%"
"Kikuube District",2022,29,61.4958333333333,"5. 55-70%"
"Kikuube District",2022,3,61.5677777777778,"5. 55-70%"
"Kikuube District",2022,30,59.5184615384616,"5. 55-70%"
"Kikuube District",2022,32,59.346,"5. 55-70%"
"Kikuube District",2022,37,53.96,"4. 40-55%"
"Kikuube District",2022,4,54.44,"4. 40-55%"
"Kikuube District",2022,41,58.7825,"5. 55-70%"
"Kikuube District",2022,43,66.23,"5. 55-70%"
"Kikuube District",2022,44,66.0975,"5. 55-70%"
"Kikuube District",2022,5,50.21625,"4. 40-55%"
"Kikuube District",2022,50,62.2675,"5. 55-70%"
"Kikuube District",2022,51,60.956,"5. 55-70%"
"Kikuube District",2022,52,56.945,"5. 55-70%"
"Apac District",2022,10,48.0557142857143,"4. 40-55%"
"Apac District",2022,11,40.66125,"4. 40-55%"
"Apac District",2022,13,46.53375,"4. 40-55%"
"Apac District",2022,14,51.47875,"4. 40-55%"
"Apac District",2022,15,57.3,"5. 55-70%"
"Apac District",2022,16,46.6914285714286,"4. 40-55%"
"Apac District",2022,17,62.7166666666667,"5. 55-70%"
"Apac District",2022,18,58.2583333333333,"5. 55-70%"
"Apac District",2022,19,58.1975,"5. 55-70%"
"Apac District",2022,2,64.1266666666667,"5. 55-70%"
"Apac District",2022,20,73.466,"6. >70%"
"Apac District",2022,21,68.096,"5. 55-70%"
"Apac District",2022,3,49.825,"4. 40-55%"
"Apac District",2022,33,61.7588888888889,"5. 55-70%"
"Apac District",2022,35,59.275,"5. 55-70%"
"Apac District",2022,36,55.935,"5. 55-70%"
"Apac District",2022,37,56.09125,"5. 55-70%"
"Apac District",2022,38,53.0671428571429,"4. 40-55%"
"Apac District",2022,4,56.362,"5. 55-70%"
"Apac District",2022,40,58.3057142857143,"5. 55-70%"
"Apac District",2022,41,62.8516666666667,"5. 55-70%"
"Apac District",2022,42,64.635,"5. 55-70%"
"Apac District",2022,43,68.2755555555556,"5. 55-70%"
"Apac District",2022,44,66.31,"5. 55-70%"
"Apac District",2022,45,68.8922222222222,"5. 55-70%"
"Apac District",2022,5,59.432,"5. 55-70%"
"Apac District",2022,6,60.6,"5. 55-70%"
"Apac District",2022,9,48.8233333333333,"4. 40-55%"
"Dokolo District",2022,12,45.6575,"4. 40-55%"
"Dokolo District",2022,13,52.006,"4. 40-55%"
"Dokolo District",2022,22,69.4016666666667,"5. 55-70%"
"Dokolo District",2022,24,73.69,"6. >70%"
"Dokolo District",2022,28,75.256,"6. >70%"
"Dokolo District",2022,29,74.8714285714286,"6. >70%"
"Dokolo District",2022,30,67.6733333333333,"5. 55-70%"
"Dokolo District",2022,34,66.444,"5. 55-70%"
"Dokolo District",2022,35,64.8666666666667,"5. 55-70%"
"Dokolo District",2022,36,62.126,"5. 55-70%"
"Dokolo District",2022,37,67.57,"5. 55-70%"
"Dokolo District",2022,38,70.5566666666667,"6. >70%"
"Dokolo District",2022,4,60.4533333333333,"5. 55-70%"
"Dokolo District",2022,40,62.41,"5. 55-70%"
"Dokolo District",2022,41,64.7642857142857,"5. 55-70%"
"Dokolo District",2022,42,65.56,"5. 55-70%"
"Dokolo District",2022,43,74.7585714285714,"6. >70%"
"Dokolo District",2022,47,76.066,"6. >70%"
"Dokolo District",2022,48,71.276,"6. >70%"
"Dokolo District",2022,49,70.324,"6. >70%"
"Dokolo District",2022,50,55.602,"5. 55-70%"
"Dokolo District",2022,9,44.5325,"4. 40-55%"
"Lyantonde District",2022,13,25.1525,"3. 25-40%"
"Lyantonde District",2022,14,33.495,"3. 25-40%"
"Lyantonde District",2022,16,33.57,"3. 25-40%"
"Lyantonde District",2022,17,39.725,"3. 25-40%"
"Lyantonde District",2022,18,32.39,"3. 25-40%"
"Lyantonde District",2022,19,50.375,"4. 40-55%"
"Lyantonde District",2022,22,47.405,"4. 40-55%"
"Lyantonde District",2022,24,36.405,"3. 25-40%"
"Lyantonde District",2022,25,39.21,"3. 25-40%"
"Lyantonde District",2022,26,34.3466666666667,"3. 25-40%"
"Lyantonde District",2022,41,29.395,"3. 25-40%"
"Lyantonde District",2022,48,49.682,"4. 40-55%"
"Lyantonde District",2022,49,47.682,"4. 40-55%"
"Lyantonde District",2022,52,43.694,"4. 40-55%"
"Lyantonde District",2022,7,46.43,"4. 40-55%"
"Kyankwanzi District",2022,1,59.9742857142857,"5. 55-70%"
"Kyankwanzi District",2022,12,37.0111111111111,"3. 25-40%"
"Kyankwanzi District",2022,13,41.582,"4. 40-55%"
"Kyankwanzi District",2022,16,48.01125,"4. 40-55%"
"Kyankwanzi District",2022,17,56.61,"5. 55-70%"
"Kyankwanzi District",2022,18,60.3911111111111,"5. 55-70%"
"Kyankwanzi District",2022,20,59.072,"5. 55-70%"
"Kyankwanzi District",2022,21,71.415,"6. >70%"
"Kyankwanzi District",2022,22,63.4725,"5. 55-70%"
"Kyankwanzi District",2022,23,67.194,"5. 55-70%"
"Kyankwanzi District",2022,24,66.722,"5. 55-70%"
"Kyankwanzi District",2022,25,64.41,"5. 55-70%"
"Kyankwanzi District",2022,26,63.8342857142857,"5. 55-70%"
"Kyankwanzi District",2022,28,61.1271428571429,"5. 55-70%"
"Kyankwanzi District",2022,29,53.4488888888889,"4. 40-55%"
"Kyankwanzi District",2022,31,61.28,"5. 55-70%"
"Kyankwanzi District",2022,43,57.9455555555556,"5. 55-70%"
"Kyankwanzi District",2022,44,58.72375,"5. 55-70%"
"Kyankwanzi District",2022,45,56.4028571428571,"5. 55-70%"
"Kyankwanzi District",2022,46,51.9283333333333,"4. 40-55%"
"Kyankwanzi District",2022,47,57.26125,"5. 55-70%"
"Kyankwanzi District",2022,48,52.3142857142857,"4. 40-55%"
"Kyankwanzi District",2022,49,56.1955555555556,"5. 55-70%"
"Kyankwanzi District",2022,5,42.1985714285714,"4. 40-55%"
"Kyankwanzi District",2022,50,53.1857142857143,"4. 40-55%"
"Kyankwanzi District",2022,52,53.232,"4. 40-55%"
"Kyankwanzi District",2022,6,43.4533333333333,"4. 40-55%"
"Kyankwanzi District",2022,7,43.0485714285714,"4. 40-55%"
"Kyankwanzi District",2022,8,39.1425,"3. 25-40%"
"Kyankwanzi District",2022,9,45.584,"4. 40-55%"
"Masaka City",2022,10,31.7875,"3. 25-40%"
"Masaka City",2022,14,26.0166666666667,"3. 25-40%"
"Masaka City",2022,31,45.575,"4. 40-55%"
"Masaka City",2022,32,49.445,"4. 40-55%"
"Masaka City",2022,33,40.9275,"4. 40-55%"
"Masaka City",2022,34,50.0683333333333,"4. 40-55%"
"Masaka City",2022,41,36.9766666666667,"3. 25-40%"
"Masaka City",2022,43,44.19625,"4. 40-55%"
"Masaka City",2022,44,44.79,"4. 40-55%"
"Masaka City",2022,45,48.7033333333333,"4. 40-55%"
"Masaka City",2022,46,51.916,"4. 40-55%"
"Masaka City",2022,47,45.2357142857143,"4. 40-55%"
"Masaka City",2022,52,46.59,"4. 40-55%"
"Masaka City",2022,8,34.152,"3. 25-40%"
"Tororo District",2022,33,57.3808333333333,"5. 55-70%"
"Tororo District",2022,38,53.5527272727273,"4. 40-55%"
"Kiruhura District",2022,1,49.52,"4. 40-55%"
"Kiruhura District",2022,2,47.8166666666667,"4. 40-55%"
"Kiruhura District",2022,28,41.555,"4. 40-55%"
"Kiruhura District",2022,45,53.3466666666667,"4. 40-55%"
"Kiruhura District",2022,47,55.448,"5. 55-70%"
"Kiruhura District",2022,49,48.5625,"4. 40-55%"
"Kiruhura District",2022,52,47.9933333333333,"4. 40-55%"
"Sironko District",2022,11,39.242,"3. 25-40%"
"Sironko District",2022,17,46.4366666666667,"4. 40-55%"
"Sironko District",2022,20,38.095,"3. 25-40%"
"Sironko District",2022,23,48.0425,"4. 40-55%"
"Sironko District",2022,27,37.97,"3. 25-40%"
"Sironko District",2022,4,37.2775,"3. 25-40%"
"Sironko District",2022,46,37.46,"3. 25-40%"
"Sironko District",2022,9,36.4175,"3. 25-40%"
"Madi-Okollo District",2022,11,59.77,"5. 55-70%"
"Madi-Okollo District",2022,36,77.1916666666667,"6. >70%"
"Madi-Okollo District",2022,39,69.69,"5. 55-70%"
"Madi-Okollo District",2022,41,62.995,"5. 55-70%"
"Madi-Okollo District",2022,43,71.56,"6. >70%"
"Madi-Okollo District",2022,45,80.5525,"6. >70%"
"Madi-Okollo District",2022,49,70.6925,"6. >70%"
"Madi-Okollo District",2022,50,63.0233333333333,"5. 55-70%"
"Madi-Okollo District",2022,51,69.78,"5. 55-70%"
"Kapelebyong District",2022,1,33.33,"3. 25-40%"
"Kapelebyong District",2022,12,18.555,"2. 10-25%"
"Kapelebyong District",2022,25,57.1966666666667,"5. 55-70%"
"Kapelebyong District",2022,29,46.51,"4. 40-55%"
"Kapelebyong District",2022,33,63.1266666666667,"5. 55-70%"
"Kapelebyong District",2022,35,58.17,"5. 55-70%"
"Kapelebyong District",2022,36,62.27,"5. 55-70%"
"Kapelebyong District",2022,37,66.8225,"5. 55-70%"
"Kapelebyong District",2022,38,59.632,"5. 55-70%"
"Kapelebyong District",2022,39,55.44,"5. 55-70%"
"Kapelebyong District",2022,40,61.0966666666667,"5. 55-70%"
"Kapelebyong District",2022,41,57.635,"5. 55-70%"
"Kapelebyong District",2022,42,51.88,"4. 40-55%"
"Kapelebyong District",2022,43,61.2425,"5. 55-70%"
"Kapelebyong District",2022,44,50.6575,"4. 40-55%"
"Kapelebyong District",2022,47,44.715,"4. 40-55%"
"Kapelebyong District",2022,48,50.8833333333333,"4. 40-55%"
"Kapelebyong District",2022,50,54.6033333333333,"4. 40-55%"
"Kapelebyong District",2022,51,45.75,"4. 40-55%"
"Kapelebyong District",2022,52,36.2733333333333,"3. 25-40%"
"Rubanda District",2022,10,5.36,"1. 0-10%"
"Rubanda District",2022,16,16.3233333333333,"2. 10-25%"
"Rubanda District",2022,23,24.14,"2. 10-25%"
"Rubanda District",2022,30,11.42,"2. 10-25%"
"Rubanda District",2022,31,13.41,"2. 10-25%"
"Rubanda District",2022,35,3.75,"1. 0-10%"
"Rubanda District",2022,45,16.8933333333333,"2. 10-25%"
"Rubanda District",2022,48,38.09,"3. 25-40%"
"Rubanda District",2022,50,8.93,"1. 0-10%"
