"district","year","week","tpr_district","tpr_status"
"Bududa District",2022,9,30.6333333333333,"3. 25-40%"
"Arua City",2022,37,47.0444444444444,"4. 40-55%"
"Arua City",2022,47,48.9363636363636,"4. 40-55%"
"Mbale District",2022,21,45.2666666666667,"4. 40-55%"
"Mbale District",2022,3,51.9,"4. 40-55%"
"Mbale District",2022,32,53.9555555555556,"4. 40-55%"
"Mbale District",2022,38,51.8363636363636,"4. 40-55%"
"Mbale District",2022,39,44.6222222222222,"4. 40-55%"
"Mbale District",2022,43,46.9875,"4. 40-55%"
"Yumbe District",2022,27,71.7529411764706,"6. >70%"
"Zombo District",2022,6,50.35,"4. 40-55%"
"Kyenjojo District",2022,11,40.43,"4. 40-55%"
"Kyenjojo District",2022,30,59,"5. 55-70%"
"Kyenjojo District",2022,34,55.6,"5. 55-70%"
"Kyenjojo District",2022,42,57.25,"5. 55-70%"
"Kyenjojo District",2022,43,55.3875,"5. 55-70%"
"Kyenjojo District",2022,47,63.8636363636364,"5. 55-70%"
"Kyenjojo District",2022,49,51.6375,"4. 40-55%"
"Kyenjojo District",2022,51,51.3375,"4. 40-55%"
"Kyenjojo District",2022,9,41.75,"4. 40-55%"
"Pallisa District",2022,37,53.1625,"4. 40-55%"
"Mubende District",2022,31,35.9571428571429,"3. 25-40%"
"Mubende District",2022,36,46.06,"4. 40-55%"
"Mubende District",2022,41,47.1909090909091,"4. 40-55%"
"Mubende District",2022,42,43.425,"4. 40-55%"
"Kasese District",2022,1,46.6333333333333,"4. 40-55%"
"Kasese District",2022,11,43.4526315789474,"4. 40-55%"
"Kasese District",2022,12,43.9130434782609,"4. 40-55%"
"Kasese District",2022,28,37.755,"3. 25-40%"
"Kasese District",2022,29,39.3473684210526,"3. 25-40%"
"Kasese District",2022,44,42.4888888888889,"4. 40-55%"
"Kasese District",2022,5,49.3666666666667,"4. 40-55%"
"Kasese District",2022,6,45.6125,"4. 40-55%"
"Soroti City",2022,10,44.3714285714286,"4. 40-55%"
"Soroti City",2022,11,33.85,"3. 25-40%"
"Soroti City",2022,21,32.0666666666667,"3. 25-40%"
"Soroti City",2022,22,34.2666666666667,"3. 25-40%"
"Soroti City",2022,23,45.05,"4. 40-55%"
"Soroti City",2022,32,36.98,"3. 25-40%"
"Soroti City",2022,37,41.5666666666667,"4. 40-55%"
"Soroti City",2022,44,50.0714285714286,"4. 40-55%"
"Soroti City",2022,7,40.2,"4. 40-55%"
"Isingiro District",2022,27,49.5285714285714,"4. 40-55%"
"Isingiro District",2022,49,48.3333333333333,"4. 40-55%"
"Bukomansimbi District",2022,31,51.16,"4. 40-55%"
"Bukomansimbi District",2022,52,66.4833333333333,"5. 55-70%"
"Moyo District",2022,14,36.025,"3. 25-40%"
"Moyo District",2022,21,25.4,"3. 25-40%"
"Moyo District",2022,23,43.65,"4. 40-55%"
"Moyo District",2022,24,45.1,"4. 40-55%"
"Moyo District",2022,7,27.1,"3. 25-40%"
"Kamwenge District",2022,11,43.6833333333333,"4. 40-55%"
"Kamwenge District",2022,14,32.7,"3. 25-40%"
"Kamwenge District",2022,16,29.2,"3. 25-40%"
"Kamwenge District",2022,6,45.2833333333333,"4. 40-55%"
"Katakwi District",2022,28,58.69,"5. 55-70%"
"Kyotera District",2022,13,58.4117647058824,"5. 55-70%"
"Kyotera District",2022,14,55.4705882352941,"5. 55-70%"
"Kyotera District",2022,18,62.4705882352941,"5. 55-70%"
"Kayunga District",2022,47,46.4,"4. 40-55%"
"Jinja District",2022,11,46,"4. 40-55%"
"Jinja District",2022,16,59.08,"5. 55-70%"
"Jinja District",2022,25,61.85,"5. 55-70%"
"Jinja District",2022,26,56.6333333333333,"5. 55-70%"
"Jinja District",2022,30,59.04,"5. 55-70%"
"Jinja District",2022,37,48.4428571428571,"4. 40-55%"
"Jinja District",2022,43,31.65,"3. 25-40%"
"Jinja District",2022,44,55.775,"5. 55-70%"
"Jinja District",2022,52,46.34,"4. 40-55%"
"Kitagwenda District",2022,10,44.75,"4. 40-55%"
"Kitagwenda District",2022,15,51.025,"4. 40-55%"
"Kitagwenda District",2022,16,50.2,"4. 40-55%"
"Kitagwenda District",2022,17,49.9,"4. 40-55%"
"Kitagwenda District",2022,18,54.7,"4. 40-55%"
"Kitagwenda District",2022,19,57.75,"5. 55-70%"
"Kitagwenda District",2022,20,45.95,"4. 40-55%"
"Kitagwenda District",2022,23,45.0333333333333,"4. 40-55%"
"Kitagwenda District",2022,24,42.35,"4. 40-55%"
"Kitagwenda District",2022,26,66.95,"5. 55-70%"
"Kitagwenda District",2022,28,58.82,"5. 55-70%"
"Kitagwenda District",2022,29,58.92,"5. 55-70%"
"Kitagwenda District",2022,30,61.1833333333333,"5. 55-70%"
"Kitagwenda District",2022,32,62.4571428571429,"5. 55-70%"
"Kitagwenda District",2022,34,60.7,"5. 55-70%"
"Kitagwenda District",2022,36,55.6666666666667,"5. 55-70%"
"Kitagwenda District",2022,37,52.85,"4. 40-55%"
"Kitagwenda District",2022,38,55.225,"5. 55-70%"
"Kitagwenda District",2022,39,58.875,"5. 55-70%"
"Kitagwenda District",2022,41,68.325,"5. 55-70%"
"Kitagwenda District",2022,42,55.62,"5. 55-70%"
"Kitagwenda District",2022,43,63.3,"5. 55-70%"
"Kitagwenda District",2022,44,60.6333333333333,"5. 55-70%"
"Kitagwenda District",2022,45,67.2,"5. 55-70%"
"Kitagwenda District",2022,47,69.95,"5. 55-70%"
"Kitagwenda District",2022,50,62.7,"5. 55-70%"
"Kitagwenda District",2022,52,59.82,"5. 55-70%"
"Kitagwenda District",2022,8,42.775,"4. 40-55%"
"Masindi District",2022,10,10.5,"2. 10-25%"
"Masindi District",2022,18,31.275,"3. 25-40%"
"Masindi District",2022,2,29.72,"3. 25-40%"
"Masindi District",2022,20,31.4833333333333,"3. 25-40%"
"Masindi District",2022,21,30.94,"3. 25-40%"
"Masindi District",2022,22,35.75,"3. 25-40%"
"Masindi District",2022,23,23.475,"2. 10-25%"
"Masindi District",2022,49,43.14,"4. 40-55%"
"Mpigi District",2022,22,34.83,"3. 25-40%"
"Masaka District",2022,12,63.4333333333333,"5. 55-70%"
"Masaka District",2022,14,69.2,"5. 55-70%"
"Masaka District",2022,15,54.95,"4. 40-55%"
"Masaka District",2022,16,54.7,"4. 40-55%"
"Masaka District",2022,17,56.75,"5. 55-70%"
"Masaka District",2022,18,59.55,"5. 55-70%"
"Masaka District",2022,25,54.75,"4. 40-55%"
"Masaka District",2022,26,59.5,"5. 55-70%"
"Masaka District",2022,27,50.8,"4. 40-55%"
"Masaka District",2022,28,51.4,"4. 40-55%"
"Masaka District",2022,29,45.95,"4. 40-55%"
"Kiboga District",2022,1,53.8,"4. 40-55%"
"Kiboga District",2022,2,61.4125,"5. 55-70%"
"Kiboga District",2022,41,48.6,"4. 40-55%"
"Kiboga District",2022,47,52.875,"4. 40-55%"
"Luuka District",2022,51,62.8333333333333,"5. 55-70%"
"Kaliro District",2022,44,64.7285714285714,"5. 55-70%"
"Kaliro District",2022,45,69.48,"5. 55-70%"
"Kaliro District",2022,49,72.1166666666667,"6. >70%"
"Kaliro District",2022,51,65.56,"5. 55-70%"
"Tororo District",2022,2,62.7333333333333,"5. 55-70%"
"Tororo District",2022,35,53.5909090909091,"4. 40-55%"
"Tororo District",2022,39,55.4642857142857,"5. 55-70%"
"Kwania District",2022,10,53.525,"4. 40-55%"
"Kwania District",2022,11,45.92,"4. 40-55%"
"Kwania District",2022,12,56.425,"5. 55-70%"
"Kwania District",2022,13,47.1666666666667,"4. 40-55%"
"Kwania District",2022,15,56.9,"5. 55-70%"
"Kwania District",2022,16,49.4333333333333,"4. 40-55%"
"Kwania District",2022,17,69,"5. 55-70%"
"Kwania District",2022,18,52.1,"4. 40-55%"
"Kwania District",2022,19,51.825,"4. 40-55%"
"Kwania District",2022,26,73.6666666666667,"6. >70%"
"Kwania District",2022,3,68.65,"5. 55-70%"
"Kwania District",2022,30,64.12,"5. 55-70%"
"Kwania District",2022,31,62.55,"5. 55-70%"
"Kwania District",2022,33,64.9,"5. 55-70%"
"Kwania District",2022,39,61.9166666666667,"5. 55-70%"
"Kwania District",2022,4,66.18,"5. 55-70%"
"Kwania District",2022,5,65.275,"5. 55-70%"
"Kwania District",2022,7,45.26,"4. 40-55%"
"Kwania District",2022,9,37.0666666666667,"3. 25-40%"
"Lira District",2022,1,56.1,"5. 55-70%"
"Lira District",2022,10,66.5166666666667,"5. 55-70%"
"Lira District",2022,11,55.65,"5. 55-70%"
"Lira District",2022,12,69.1,"5. 55-70%"
"Lira District",2022,13,63.6,"5. 55-70%"
"Lira District",2022,18,71.625,"6. >70%"
"Lira District",2022,19,69.78,"5. 55-70%"
"Lira District",2022,2,51.54,"4. 40-55%"
"Lira District",2022,21,72.325,"6. >70%"
"Lira District",2022,26,64.425,"5. 55-70%"
"Lira District",2022,39,65.6,"5. 55-70%"
"Lira District",2022,9,68,"5. 55-70%"
"Rakai District",2022,47,59.73,"5. 55-70%"
"Rakai District",2022,48,59.6454545454545,"5. 55-70%"
"Rakai District",2022,49,66.1,"5. 55-70%"
"Rakai District",2022,50,65.7166666666667,"5. 55-70%"
"Rakai District",2022,52,61.0142857142857,"5. 55-70%"
"Moroto District",2022,31,51.475,"4. 40-55%"
"Rubanda District",2022,37,22.2,"2. 10-25%"
"Rubanda District",2022,51,25,"2. 10-25%"
"Lyantonde District",2022,15,25.4,"3. 25-40%"
"Lyantonde District",2022,39,38.0333333333333,"3. 25-40%"
"Lyantonde District",2022,42,22.5666666666667,"2. 10-25%"
"Kotido District",2022,20,35.9333333333333,"3. 25-40%"
"Nwoya District",2022,10,63.9,"5. 55-70%"
"Nwoya District",2022,26,72.54,"6. >70%"
"Nwoya District",2022,6,64.82,"5. 55-70%"
"Rubirizi District",2022,13,71.4,"6. >70%"
"Rubirizi District",2022,14,39.5,"3. 25-40%"
"Rubirizi District",2022,17,72.7,"6. >70%"
"Rubirizi District",2022,18,38.2,"3. 25-40%"
"Rubirizi District",2022,44,61.15,"5. 55-70%"
"Rubirizi District",2022,46,70.15,"6. >70%"
"Pallisa District",2022,17,53.2571428571429,"4. 40-55%"
"Pallisa District",2022,39,61.0125,"5. 55-70%"
"Pallisa District",2022,40,53.9857142857143,"4. 40-55%"
"Pallisa District",2022,46,55.6,"5. 55-70%"
"Pallisa District",2022,48,57.8,"5. 55-70%"
"Pallisa District",2022,50,58.5166666666667,"5. 55-70%"
"Kiryandongo District",2022,48,37.7,"3. 25-40%"
"Kiryandongo District",2022,50,48.525,"4. 40-55%"
"Kamwenge District",2022,48,58.625,"5. 55-70%"
"Kween District",2022,14,23.15,"2. 10-25%"
"Kween District",2022,16,30.95,"3. 25-40%"
"Kween District",2022,19,29.0666666666667,"3. 25-40%"
"Kween District",2022,24,17.2333333333333,"2. 10-25%"
"Kween District",2022,26,32.1,"3. 25-40%"
"Kween District",2022,30,36.325,"3. 25-40%"
"Kween District",2022,31,33.35,"3. 25-40%"
"Kween District",2022,33,40.45,"4. 40-55%"
"Kween District",2022,34,34.7,"3. 25-40%"
"Kween District",2022,36,30.0333333333333,"3. 25-40%"
"Kween District",2022,39,20.8333333333333,"2. 10-25%"
"Kween District",2022,42,29.4666666666667,"3. 25-40%"
"Kween District",2022,44,36.8,"3. 25-40%"
"Kween District",2022,48,25.25,"3. 25-40%"
"Kween District",2022,50,15.35,"2. 10-25%"
"Kween District",2022,51,31.0666666666667,"3. 25-40%"
"Kween District",2022,7,37.25,"3. 25-40%"
"Kween District",2022,9,25.9,"3. 25-40%"
"Kasese District",2022,16,37.6777777777778,"3. 25-40%"
"Kasese District",2022,18,40.26,"4. 40-55%"
"Kasese District",2022,32,40.9076923076923,"4. 40-55%"
"Bududa District",2022,1,26.95,"3. 25-40%"
"Bududa District",2022,12,46.7,"4. 40-55%"
"Bududa District",2022,13,48.8,"4. 40-55%"
"Bududa District",2022,15,39.45,"3. 25-40%"
"Bududa District",2022,16,36.94,"3. 25-40%"
"Bududa District",2022,2,24.55,"2. 10-25%"
"Bududa District",2022,22,41,"4. 40-55%"
"Bududa District",2022,23,41.575,"4. 40-55%"
"Bududa District",2022,24,47.525,"4. 40-55%"
"Bududa District",2022,27,41.96,"4. 40-55%"
"Bududa District",2022,29,46.46,"4. 40-55%"
"Bududa District",2022,3,32.6,"3. 25-40%"
"Bududa District",2022,30,42.18,"4. 40-55%"
"Bududa District",2022,31,51.9166666666667,"4. 40-55%"
"Bududa District",2022,32,45.3285714285714,"4. 40-55%"
"Bududa District",2022,33,41.4,"4. 40-55%"
"Bududa District",2022,34,41.88,"4. 40-55%"
"Bududa District",2022,37,33.0166666666667,"3. 25-40%"
"Bududa District",2022,4,35.1,"3. 25-40%"
"Bududa District",2022,42,41.58,"4. 40-55%"
"Bududa District",2022,47,47.25,"4. 40-55%"
"Bududa District",2022,48,40.68,"4. 40-55%"
"Bududa District",2022,50,31.38,"3. 25-40%"
"Bududa District",2022,6,27.95,"3. 25-40%"
"Rukungiri District",2022,11,27.4,"3. 25-40%"
"Rukungiri District",2022,13,31.6,"3. 25-40%"
"Rukungiri District",2022,17,45.5,"4. 40-55%"
"Rukungiri District",2022,19,49.15,"4. 40-55%"
"Rukungiri District",2022,20,36.55,"3. 25-40%"
"Rukungiri District",2022,23,47.95,"4. 40-55%"
"Rukungiri District",2022,24,33.6,"3. 25-40%"
"Rukungiri District",2022,26,38.1,"3. 25-40%"
"Rukungiri District",2022,27,30.58,"3. 25-40%"
"Rukungiri District",2022,29,39.55,"3. 25-40%"
"Rukungiri District",2022,3,16.7,"2. 10-25%"
"Rukungiri District",2022,30,12.6333333333333,"2. 10-25%"
"Rukungiri District",2022,31,24.3,"2. 10-25%"
"Rukungiri District",2022,32,30.625,"3. 25-40%"
"Rukungiri District",2022,33,16.3666666666667,"2. 10-25%"
"Rukungiri District",2022,35,31.125,"3. 25-40%"
"Rukungiri District",2022,36,22.5333333333333,"2. 10-25%"
"Rukungiri District",2022,37,27.55,"3. 25-40%"
"Rukungiri District",2022,39,39.325,"3. 25-40%"
"Rukungiri District",2022,4,18.325,"2. 10-25%"
"Rukungiri District",2022,40,32.425,"3. 25-40%"
"Rukungiri District",2022,42,20.2666666666667,"2. 10-25%"
"Rukungiri District",2022,43,32.05,"3. 25-40%"
"Rukungiri District",2022,44,22.225,"2. 10-25%"
"Rukungiri District",2022,45,25.625,"3. 25-40%"
"Rukungiri District",2022,47,29.325,"3. 25-40%"
"Rukungiri District",2022,5,13.5,"2. 10-25%"
"Rukungiri District",2022,50,38.8,"3. 25-40%"
"Rukungiri District",2022,51,40.46,"4. 40-55%"
"Rukungiri District",2022,52,32.475,"3. 25-40%"
"Rukungiri District",2022,7,23.92,"2. 10-25%"
"Rukungiri District",2022,8,22.7285714285714,"2. 10-25%"
"Koboko District",2022,10,39.175,"3. 25-40%"
"Koboko District",2022,11,38.18,"3. 25-40%"
"Koboko District",2022,16,44.8666666666667,"4. 40-55%"
"Koboko District",2022,17,63.025,"5. 55-70%"
"Koboko District",2022,18,47.1,"4. 40-55%"
"Koboko District",2022,2,63.675,"5. 55-70%"
"Koboko District",2022,23,56.4,"5. 55-70%"
"Koboko District",2022,24,64.98,"5. 55-70%"
"Koboko District",2022,25,59.95,"5. 55-70%"
"Koboko District",2022,27,62.4666666666667,"5. 55-70%"
"Koboko District",2022,28,63.42,"5. 55-70%"
"Koboko District",2022,29,59.15,"5. 55-70%"
"Koboko District",2022,3,80.4,"6. >70%"
"Koboko District",2022,30,59.64,"5. 55-70%"
"Koboko District",2022,31,49.05,"4. 40-55%"
"Koboko District",2022,32,59.35,"5. 55-70%"
"Koboko District",2022,33,53.9333333333333,"4. 40-55%"
"Koboko District",2022,34,62.4,"5. 55-70%"
"Koboko District",2022,35,57.85,"5. 55-70%"
"Koboko District",2022,36,53.3333333333333,"4. 40-55%"
"Koboko District",2022,37,57.2333333333333,"5. 55-70%"
"Koboko District",2022,38,61.9333333333333,"5. 55-70%"
"Koboko District",2022,39,58.58,"5. 55-70%"
"Koboko District",2022,40,50.6,"4. 40-55%"
"Koboko District",2022,41,54.1,"4. 40-55%"
"Koboko District",2022,42,48.1333333333333,"4. 40-55%"
"Koboko District",2022,43,51.75,"4. 40-55%"
"Koboko District",2022,44,47.5,"4. 40-55%"
"Koboko District",2022,45,51.8,"4. 40-55%"
"Koboko District",2022,46,51.8333333333333,"4. 40-55%"
"Koboko District",2022,47,38.3,"3. 25-40%"
"Koboko District",2022,48,61.7333333333333,"5. 55-70%"
"Koboko District",2022,49,51.2666666666667,"4. 40-55%"
"Koboko District",2022,5,63.1,"5. 55-70%"
"Koboko District",2022,50,29.4,"3. 25-40%"
"Koboko District",2022,51,43.1,"4. 40-55%"
"Koboko District",2022,52,28.3,"3. 25-40%"
"Koboko District",2022,6,55.85,"5. 55-70%"
"Koboko District",2022,7,41.6333333333333,"4. 40-55%"
"Koboko District",2022,9,46.8,"4. 40-55%"
"Lyantonde District",2022,1,31.35,"3. 25-40%"
"Lyantonde District",2022,11,34.575,"3. 25-40%"
"Lyantonde District",2022,2,37.5333333333333,"3. 25-40%"
"Lyantonde District",2022,27,48.9333333333333,"4. 40-55%"
"Lyantonde District",2022,37,38.6,"3. 25-40%"
"Lyantonde District",2022,44,46.7,"4. 40-55%"
"Lyantonde District",2022,47,51.7,"4. 40-55%"
"Lyantonde District",2022,9,36.8,"3. 25-40%"
"Manafwa District",2022,11,63.8,"5. 55-70%"
"Manafwa District",2022,16,52.9,"4. 40-55%"
"Manafwa District",2022,17,74.9,"6. >70%"
"Manafwa District",2022,18,56,"5. 55-70%"
"Manafwa District",2022,2,56.1333333333333,"5. 55-70%"
"Manafwa District",2022,20,55.6,"5. 55-70%"
"Manafwa District",2022,23,55.3333333333333,"5. 55-70%"
"Manafwa District",2022,25,64.85,"5. 55-70%"
"Manafwa District",2022,26,64.875,"5. 55-70%"
"Manafwa District",2022,28,66.7333333333333,"5. 55-70%"
"Manafwa District",2022,31,43.35,"4. 40-55%"
"Manafwa District",2022,33,50.0333333333333,"4. 40-55%"
"Manafwa District",2022,34,51.65,"4. 40-55%"
"Manafwa District",2022,35,55.7666666666667,"5. 55-70%"
"Manafwa District",2022,36,59,"5. 55-70%"
"Manafwa District",2022,37,44.7,"4. 40-55%"
"Manafwa District",2022,38,55.9,"5. 55-70%"
"Manafwa District",2022,39,55.5,"5. 55-70%"
"Manafwa District",2022,4,51.9,"4. 40-55%"
"Manafwa District",2022,40,59.9,"5. 55-70%"
"Manafwa District",2022,41,49.8,"4. 40-55%"
"Manafwa District",2022,42,53.9,"4. 40-55%"
"Manafwa District",2022,43,47,"4. 40-55%"
"Manafwa District",2022,44,47,"4. 40-55%"
"Manafwa District",2022,45,51.55,"4. 40-55%"
"Manafwa District",2022,47,78.3,"6. >70%"
"Manafwa District",2022,48,65,"5. 55-70%"
"Manafwa District",2022,51,52.8,"4. 40-55%"
"Manafwa District",2022,6,52.9,"4. 40-55%"
"Manafwa District",2022,8,54.2,"4. 40-55%"
"Kyankwanzi District",2022,10,29.825,"3. 25-40%"
"Kyankwanzi District",2022,11,30.2,"3. 25-40%"
"Kyankwanzi District",2022,19,64.26,"5. 55-70%"
"Kyankwanzi District",2022,27,64.32,"5. 55-70%"
"Kyankwanzi District",2022,30,54.1714285714286,"4. 40-55%"
"Kyankwanzi District",2022,32,47.6666666666667,"4. 40-55%"
"Kyankwanzi District",2022,33,49.725,"4. 40-55%"
"Kyankwanzi District",2022,34,53.5333333333333,"4. 40-55%"
"Kyankwanzi District",2022,35,52.3,"4. 40-55%"
"Kyankwanzi District",2022,37,49.2375,"4. 40-55%"
"Kyankwanzi District",2022,39,44.5375,"4. 40-55%"
"Kyankwanzi District",2022,41,51.2,"4. 40-55%"
"Kyankwanzi District",2022,42,57.62,"5. 55-70%"
"Kyankwanzi District",2022,51,49.54,"4. 40-55%"
"Agago District",2022,41,59.025,"5. 55-70%"
"Kagadi District",2022,1,82.4,"6. >70%"
"Kagadi District",2022,10,53.8666666666667,"4. 40-55%"
"Kagadi District",2022,11,43.1,"4. 40-55%"
"Kagadi District",2022,12,53.25,"4. 40-55%"
"Kagadi District",2022,18,89.35,"6. >70%"
"Kagadi District",2022,2,47.8,"4. 40-55%"
"Kagadi District",2022,22,71.1,"6. >70%"
"Kagadi District",2022,23,68.8,"5. 55-70%"
"Kagadi District",2022,26,86.9,"6. >70%"
"Kagadi District",2022,28,75.4,"6. >70%"
"Kagadi District",2022,29,82.8,"6. >70%"
"Kagadi District",2022,3,62.8,"5. 55-70%"
"Kagadi District",2022,32,47,"4. 40-55%"
"Kagadi District",2022,33,47.25,"4. 40-55%"
"Kagadi District",2022,4,51,"4. 40-55%"
"Kagadi District",2022,40,76.9,"6. >70%"
"Kagadi District",2022,42,51.7,"4. 40-55%"
"Kagadi District",2022,49,79.15,"6. >70%"
"Kagadi District",2022,5,70.3,"6. >70%"
"Kagadi District",2022,50,76.65,"6. >70%"
"Kagadi District",2022,6,57.35,"5. 55-70%"
"Kagadi District",2022,8,53.25,"4. 40-55%"
"Fort Portal City",2022,22,20.5285714285714,"2. 10-25%"
"Nebbi District",2022,32,54.3333333333333,"4. 40-55%"
"Kasese District",2022,10,47.1739130434783,"4. 40-55%"
"Kasese District",2022,25,36.8863636363636,"3. 25-40%"
"Kaabong District",2022,29,51.475,"4. 40-55%"
"Kaabong District",2022,30,60.725,"5. 55-70%"
"Kaabong District",2022,35,74.3666666666667,"6. >70%"
"Kaabong District",2022,46,39.8,"3. 25-40%"
"Kaabong District",2022,47,56.7666666666667,"5. 55-70%"
"Kaabong District",2022,48,60.5666666666667,"5. 55-70%"
"Kaabong District",2022,50,54.1666666666667,"4. 40-55%"
"Kaabong District",2022,51,63.4,"5. 55-70%"
"Kaabong District",2022,52,63.5,"5. 55-70%"
"Kasese District",2022,21,35.29375,"3. 25-40%"
"Kakumiro District",2022,27,56.2428571428571,"5. 55-70%"
"Moroto District",2022,1,37.025,"3. 25-40%"
"Moroto District",2022,10,31.3,"3. 25-40%"
"Moroto District",2022,11,34.5333333333333,"3. 25-40%"
"Moroto District",2022,13,30.2333333333333,"3. 25-40%"
"Moroto District",2022,15,25.84,"3. 25-40%"
"Moroto District",2022,16,37.8,"3. 25-40%"
"Moroto District",2022,18,24.475,"2. 10-25%"
"Moroto District",2022,25,40.68,"4. 40-55%"
"Moroto District",2022,32,42.825,"4. 40-55%"
"Moroto District",2022,5,30.7,"3. 25-40%"
"Moroto District",2022,50,49.4,"4. 40-55%"
"Moroto District",2022,51,32.5666666666667,"3. 25-40%"
"Namisindwa District",2022,10,44.98,"4. 40-55%"
"Namisindwa District",2022,12,50.6,"4. 40-55%"
"Namisindwa District",2022,2,31.8,"3. 25-40%"
"Namisindwa District",2022,22,67.3333333333333,"5. 55-70%"
"Namisindwa District",2022,23,63.55,"5. 55-70%"
"Namisindwa District",2022,25,58.6,"5. 55-70%"
"Namisindwa District",2022,28,56.5333333333333,"5. 55-70%"
"Namisindwa District",2022,29,43.8666666666667,"4. 40-55%"
"Namisindwa District",2022,31,58.85,"5. 55-70%"
"Namisindwa District",2022,48,48.95,"4. 40-55%"
"Namisindwa District",2022,52,41.0333333333333,"4. 40-55%"
"Namisindwa District",2022,9,51.05,"4. 40-55%"
"Iganga District",2022,3,38.94,"3. 25-40%"
"Kibaale District",2022,8,29.6666666666667,"3. 25-40%"
"Nakasongola District",2022,14,30.325,"3. 25-40%"
"Nakasongola District",2022,16,37.82,"3. 25-40%"
"Nakasongola District",2022,17,30.76,"3. 25-40%"
"Nakasongola District",2022,20,48.34,"4. 40-55%"
"Nakasongola District",2022,22,46.2833333333333,"4. 40-55%"
"Nakasongola District",2022,27,52.425,"4. 40-55%"
"Nakasongola District",2022,28,51.2888888888889,"4. 40-55%"
"Nakasongola District",2022,29,47.54,"4. 40-55%"
"Nakasongola District",2022,39,41.3333333333333,"4. 40-55%"
"Nakasongola District",2022,44,55.51,"5. 55-70%"
"Nakasongola District",2022,46,49.7875,"4. 40-55%"
"Nakasongola District",2022,7,22.3,"2. 10-25%"
"Jinja City",2022,1,10.82,"2. 10-25%"
"Jinja City",2022,2,16.05,"2. 10-25%"
"Jinja City",2022,24,23.0833333333333,"2. 10-25%"
"Jinja City",2022,8,18.2428571428571,"2. 10-25%"
"Omoro District",2022,41,62.12,"5. 55-70%"
"Omoro District",2022,52,50.02,"4. 40-55%"
"Kapchorwa District",2022,46,27.35,"3. 25-40%"
"Isingiro District",2022,1,44.38,"4. 40-55%"
"Isingiro District",2022,10,53.5428571428571,"4. 40-55%"
"Isingiro District",2022,15,53.78,"4. 40-55%"
"Isingiro District",2022,17,47.66,"4. 40-55%"
"Isingiro District",2022,19,68.84,"5. 55-70%"
"Isingiro District",2022,2,66.3571428571429,"5. 55-70%"
"Isingiro District",2022,23,52.3428571428571,"4. 40-55%"
"Isingiro District",2022,34,40.24,"4. 40-55%"
"Isingiro District",2022,43,38.8142857142857,"3. 25-40%"
"Isingiro District",2022,44,43.1666666666667,"4. 40-55%"
"Isingiro District",2022,5,53.9625,"4. 40-55%"
"Isingiro District",2022,8,63.6166666666667,"5. 55-70%"
"Isingiro District",2022,9,58.3714285714286,"5. 55-70%"
"Kabale District",2022,11,13.125,"2. 10-25%"
"Kabale District",2022,2,15.1333333333333,"2. 10-25%"
"Kabale District",2022,38,9.58,"1. 0-10%"
"Kabale District",2022,39,10.5166666666667,"2. 10-25%"
"Kabale District",2022,4,14.15,"2. 10-25%"
"Kabale District",2022,41,12.7,"2. 10-25%"
"Kabale District",2022,43,11.5,"2. 10-25%"
"Kabale District",2022,44,18.925,"2. 10-25%"
"Kabale District",2022,45,9.225,"1. 0-10%"
"Kabale District",2022,46,7.55,"1. 0-10%"
"Kabale District",2022,48,13.9666666666667,"2. 10-25%"
"Kabale District",2022,50,22.5,"2. 10-25%"
"Kabale District",2022,6,18.0333333333333,"2. 10-25%"
"Kabale District",2022,7,11.9666666666667,"2. 10-25%"
"Kabale District",2022,9,8.93333333333333,"1. 0-10%"
"Kalangala District",2022,11,37.65,"3. 25-40%"
"Kalangala District",2022,12,44.25,"4. 40-55%"
"Kalangala District",2022,13,36.15,"3. 25-40%"
"Kalangala District",2022,14,33.18,"3. 25-40%"
"Kalangala District",2022,15,41.7,"4. 40-55%"
"Kalangala District",2022,16,31.5,"3. 25-40%"
"Kalangala District",2022,17,40.5333333333333,"4. 40-55%"
"Kalangala District",2022,4,45.5,"4. 40-55%"
"Kalangala District",2022,8,58.8,"5. 55-70%"
"Kalangala District",2022,9,30.7333333333333,"3. 25-40%"
"Moroto District",2022,2,47.2666666666667,"4. 40-55%"
"Moroto District",2022,21,33.1666666666667,"3. 25-40%"
"Moroto District",2022,3,59,"5. 55-70%"
"Kamuli District",2022,33,65.8,"5. 55-70%"
"Isingiro District",2022,30,36.5,"3. 25-40%"
"Isingiro District",2022,35,32.05,"3. 25-40%"
"Isingiro District",2022,36,33.5333333333333,"3. 25-40%"
"Isingiro District",2022,39,24.9333333333333,"2. 10-25%"
"Nebbi District",2022,27,47.45,"4. 40-55%"
"Nebbi District",2022,40,45.9833333333333,"4. 40-55%"
"Nebbi District",2022,47,57.575,"5. 55-70%"
"Nebbi District",2022,5,34.675,"3. 25-40%"
"Nebbi District",2022,50,52.32,"4. 40-55%"
"Nebbi District",2022,52,48.75,"4. 40-55%"
"Nebbi District",2022,7,41.12,"4. 40-55%"
"Arua City",2022,10,35.8,"3. 25-40%"
"Arua City",2022,21,40.8,"4. 40-55%"
"Arua City",2022,22,40.3,"4. 40-55%"
"Arua City",2022,23,37.625,"3. 25-40%"
"Arua City",2022,28,23.8,"2. 10-25%"
"Arua City",2022,30,29.1666666666667,"3. 25-40%"
